NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
River Falls WI,RIVERWISCON,ALL#WORLD#NOAME#USA#EASCB#WISCO#RIVERWISCON,False,,CITY,USA,3,CITY
Kayseri,KAYSR,ALL#WORLD#ASIA#TUR#KAYSR,False,,STATE,TUR,1,PROVINCE
Port of Niteroi,PORT_NITER,ALL#WORLD#SOAME#BRA#PORT_NITER,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Noumea,NOUMEA,ALL#WORLD#OCE#NCL#NOUMEA,False,,CITY,NCL,1,CITY
Friesland,NL12,ALL#WORLD#EUR#NLD#NL1#NL12,False,,REGION,NLD,2,MUNICIPALITY
Son Duong,SOD,ALL#WORLD#ASIA#VNM#SOD,False,,CITY,VNM,1,MUNICIPALITY
Aydın,TR321,ALL#WORLD#ASIA#TUR#TR3#TR32#TR321,False,,DEPARTMENT,TUR,3,DEPARTMENT
Trøndelag,NO06,ALL#WORLD#EUR#NOR#NO0#NO06,False,,REGION,NOR,2,MUNICIPALITY
Guttenberg IA,GUTTERWI,ALL#WORLD#NOAME#USA#WECB#IOWA#GUTTERWI,False,,CITY,USA,3,CITY
Bolgar,PORT_BOLGAR,ALL#WORLD#EUR#RUS#PORT_BOLGAR,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Masovian Voivodeship Macroregion,PL9,ALL#WORLD#EUR#POL#PL9,False,,NATIONAL_REGION,POL,1,VOIVODSHIP
Capital Region,LT01,ALL#WORLD#EUR#LTU#LT0#LT01,False,,REGION,LTU,2,COUNTY
Capao Do Leao (Pelotas),CAPAO_DO_LEAO_(PELOTAS),ALL#WORLD#SOAME#BRA#BRASO#RIOGS#CAPAO_DO_LEAO_(PELOTAS),False,,CITY,BRA,3,CITY
Småland and the islands,SE21,ALL#WORLD#EUR#SWE#SE2#SE21,False,,REGION,SWE,2,MUNICIPALITY
DKZZZ Extra-Regio NUTS 3,DKZZZ,ALL#WORLD#EUR#DNK#DKZ#DKZZ#DKZZZ,False,,DEPARTMENT,DNK,3,DEPARTMENT
Bonfim,BONFI,ALL#WORLD#SOAME#BRA#BRANO#RORAI#BONFI,False,,CITY,BRA,3,CITY
Aimores,AIMORES,ALL#WORLD#SOAME#BRA#BRANE#MINAS#AIMORES,False,,CITY,BRA,3,CITY
Arad,ARAD,ALL#WORLD#EUR#ROU#ARAD,False,,CITY,ROU,1,MUNICIPALITY
OESTE DA BAHIA ,OESTEDABAHIA1,ALL#WORLD#SOAME#BRA#OESTEDABAHIA1,False,,STATE,BRA,1,STATE
Shepetivskyi Raion,UA533,ALL#WORLD#EUR#UKR#UA5#UA53#UA533,False,,DEPARTMENT,UKR,3,DEPARTMENT
Town of Westford WI,TOWNWISCO,ALL#WORLD#NOAME#USA#EASCB#WISCO#TOWNWISCO,False,,CITY,USA,3,CITY
Erlangen-Höchstadt,ERLANGEN-HCHSTADT---GER,ALL#WORLD#EUR#DEU#BAVAR#ERLANGEN-HCHSTADT---GER,False,,TERRITORY,DEU,2,DISTRICT
Fortaleza,PORT_BRFOR,ALL#WORLD#SOAME#BRA#PORT_BRFOR,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Porbandar,PORB,ALL#WORLD#ASIA#IND#WESTI#GUJAR#PORB,False,,CITY,IND,3,DISTRICT
North East ND,NO_EA_ND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NO_EA_ND,False,,REGION,USA,3,REGION
Monastir,MON,ALL#WORLD#AFR#TUN#MON,False,,REGION,TUN,1,GOVERNORATE
Oum El Bouaghi,OUMELBOU,ALL#WORLD#AFR#DZA#OUMELBOU,False,,REGION,DZA,1,PROVINCE
Tagonoura,TAGO,ALL#WORLD#ASIA#JPN#TAGO,False,,CITY,JPN,1,PREFECTURE
Hacker Valley WV,HACKERVALLEYWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#HACKERVALLEYWV,False,,CITY,USA,3,CITY
Calarasi,PORT_ROCAS,ALL#WORLD#EUR#ROU#PORT_ROCAS,False,,PORT_TERMINAL,ROU,1,PORT_TERMINAL
Mississippi River AR,MRARKAN,ALL#WORLD#NOAME#USA#DELTA#ARKAN#MRARKAN,False,,REGION,USA,3,REGION
Ullapara,ULLAPARA,ALL#WORLD#ASIA#BGD#ULLAPARA,False,,CITY,BGD,1,DIVISION
Kiên Giang,KIEN_GIANG,ALL#WORLD#ASIA#VNM#KIEN_GIANG,False,,REGION,VNM,1,PROVINCE
Hauts-de-France,FRE,ALL#WORLD#EUR#FRA#FRE,False,,NATIONAL_REGION,FRA,1,METROPOLITAN REGION
Santa Fe,PORT_ARSFN,ALL#WORLD#SOAME#ARG#PORT_ARSFN,False,,PORT_TERMINAL,ARG,1,PORT_TERMINAL
M'Sila,MSILA,ALL#WORLD#AFR#DZA#MSILA,False,,REGION,DZA,1,PROVINCE
Sinaloa,SIN,ALL#WORLD#NOAME#MEX#SIN,False,,STATE,MEX,1,STATE
Esatern Norway,NOR_E,ALL#WORLD#EUR#NOR#NOR_E,False,,NATIONAL_REGION,NOR,1,ARCTIC REGION
Dunedin Port,PORT_DUND,ALL#WORLD#OCE#NZL#PORT_DUND,False,,PORT_TERMINAL,NZL,1,PORT_TERMINAL
Stellenbosch,STLNBSH,ALL#WORLD#AFR#ZAF#CAPE#STLNBSH,False,,CITY,ZAF,2,DISTRICT
Ha Long,HALONG,ALL#WORLD#ASIA#VNM#HALONG,False,,CITY,VNM,1,MUNICIPALITY
São Miguel do Oeste,SAOMIGDOESTE,ALL#WORLD#SOAME#BRA#BRASO#SANTA#SAOMIGDOESTE,False,,CITY,BRA,3,CITY
Northern and Eastern Finland,FI1D,ALL#WORLD#EUR#FIN#FI1#FI1D,False,,REGION,FIN,2,REGION
South Eastern China,SOECH,ALL#WORLD#ASIA#CHN#SOECH,False,,NATIONAL_REGION,CHN,1,AUTONOMOUS REGION
Ribas do Rio Pardo,RRPMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#RRPMS,False,,CITY,BRA,3,CITY
Caniçal,CANI,ALL#WORLD#EUR#PRT#CANI,False,,CITY,PRT,1,DISTRICT
Autonomous Province of Bolzano/Bozen,ITH1,ALL#WORLD#EUR#ITA#ITH#ITH1,False,,REGION,ITA,2,PROVINCE
Ladysmith WI,LADYWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#LADYWI,False,,CITY,USA,3,CITY
Darrow LA,USDRR,ALL#WORLD#NOAME#USA#DELTA#LOUIS#USDRR,False,,CITY,USA,3,CITY
Southwest Palatinate,DEB3K,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB3K,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Linz-Wels,AT312,ALL#WORLD#EUR#AUT#AT3#AT31#AT312,False,,DEPARTMENT,AUT,3,DEPARTMENT
Volgograd,PORT_RUVOG,ALL#WORLD#EUR#RUS#PORT_RUVOG,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Newcastle,PORT_AUNTL,ALL#WORLD#OCE#AUS#PORT_AUNTL,False,,PORT_TERMINAL,AUS,1,PORT_TERMINAL
Rybnaya Sloboda,RYBNAYA,ALL#WORLD#EUR#RUS#VOLFD#TATFS#RYBNO#RYBNAYA,False,,CITY,RUS,4,CITY
North Iowa MS River MN,NIMSRMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NIMSRMN,False,,REGION,USA,3,REGION
Padang,PORT_IDPDG,ALL#WORLD#ASIA#IDN#PORT_IDPDG,False,,PORT_TERMINAL,IDN,1,PORT_TERMINAL
Central Slovakia,SK03,ALL#WORLD#EUR#SVK#SVK#SK0#SK03,False,,REGION,SVK,3,MUNICIPALITY
Saransk,SARANSK,ALL#WORLD#EUR#RUS#SARANSK,False,,CITY,RUS,1,REPUBLIC
West Plains MO ,WESTPLAINWI,ALL#WORLD#NOAME#USA#WECB#MISSO#WESTPLAINWI,False,,CITY,USA,3,CITY
Les Sables D'Olonne,PORT_FRLSO,ALL#WORLD#EUR#FRA#PORT_FRLSO,False,,PORT_TERMINAL,FRA,1,PORT_TERMINAL
Osijek-Baranja County,HR025,ALL#WORLD#EUR#HRV#HR0#HR02#HR025,False,,DEPARTMENT,HRV,3,DEPARTMENT
Verdon,VERDN,ALL#WORLD#EUR#FRA#VERDN,False,,REGION,FRA,1,METROPOLITAN REGION
Hildesheim,DE925,ALL#WORLD#EUR#DEU#DE9#DE92#DE925,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Takoradi,PORT_GHTKD,ALL#WORLD#AFR#GHA#PORT_GHTKD,False,,PORT_TERMINAL,GHA,1,PORT_TERMINAL
Mateiros,MATEI,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#MATEI,False,,CITY,BRA,3,CITY
Virovitica-Podravina County,HR022,ALL#WORLD#EUR#HRV#HR0#HR02#HR022,False,,DEPARTMENT,HRV,3,DEPARTMENT
Shanwei,Shanwei,ALL#WORLD#ASIA#CHN#GUANG#Shanwei,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Celle,CELLE-GER,ALL#WORLD#EUR#DEU#LOWSA#CELLE-GER,False,,TERRITORY,DEU,2,DISTRICT
Montgomery PA,MONPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#MONPA,False,,CITY,USA,3,CITY
Ruse Oblast,PORT_BGRDU,ALL#WORLD#EUR#BGR#PORT_BGRDU,False,,PORT_TERMINAL,BGR,1,PORT_TERMINAL
Southwest MO,SWMO,ALL#WORLD#NOAME#USA#WECB#MISSO#SWMO,False,,REGION,USA,3,REGION
Rieti,ITI42,ALL#WORLD#EUR#ITA#ITI#ITI4#ITI42,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Biała Podlaska County,PL811,ALL#WORLD#EUR#POL#PL8#PL81#PL811,False,,DEPARTMENT,POL,3,GMINA
Harburg,HARBURG-GER,ALL#WORLD#EUR#DEU#LOWSA#HARBURG-GER,False,,TERRITORY,DEU,2,DISTRICT
Babil,BABIL,ALL#WORLD#ASIA#IRQ#BABIL,False,,STATE,IRQ,1,REGION
City of Wrocław,PL514,ALL#WORLD#EUR#POL#PL5#PL51#PL514,False,,DEPARTMENT,POL,3,GMINA
Muriae,MURIAE,ALL#WORLD#SOAME#BRA#BRANE#MINAS#MURIAE,False,,CITY,BRA,3,CITY
Meissen,DED2E,ALL#WORLD#EUR#DEU#DED#DED2#DED2E,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Bình Thuận,BINH_THUAN,ALL#WORLD#ASIA#VNM#BINH_THUAN,False,,REGION,VNM,1,PROVINCE
Calafat,CALF,ALL#WORLD#EUR#ROU#DOLJ#CALF,False,,CITY,ROU,2,COMMUNES AND VILLAGE
Eau Claire WI ,EAUWIW,ALL#WORLD#NOAME#USA#EASCB#WISCO#EAUWIW,False,,CITY,USA,3,CITY
SIZ Extra-Regio NUTS 1,SIZ,ALL#WORLD#EUR#SVN#SIZ,False,,NATIONAL_REGION,SVN,1,MUNICIPALITIES AND
Liechtenstein,LI00,ALL#WORLD#EUR#LIE#LI0#LI00,False,,REGION,LIE,2,REGION
Aveiro Region,PT191,ALL#WORLD#EUR#PRT#PT1#PT19#PT191,False,,DEPARTMENT,PRT,3,FREGUESIA
South border MS,SOUTHBORDERMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#SOUTHBORDERMS,False,,REGION,BRA,3,REGION
"Aydın, Denizli, Muğla",TR32,ALL#WORLD#ASIA#TUR#TR3#TR32,False,,REGION,TUR,2,DISTRICT
Murphy NC,MURPHYNC,ALL#WORLD#NOAME#USA#APPAL#NOCAR#MURPHYNC,False,,CITY,USA,3,CITY
District of Leuven,BE242,ALL#WORLD#EUR#BEL#BE2#BE24#BE242,False,,DEPARTMENT,BEL,3,ARRONDISSEMENT
North Kalimantan,NORTHKALIMANTAN,ALL#WORLD#ASIA#IDN#NORTHKALIMANTAN,False,,NATIONAL_REGION,IDN,1,SPECIAL REGION
Volos,VOLO,ALL#WORLD#EUR#GRC#VOLO,False,,CITY,GRC,1,ADMINISTRATIVE REGION
Igarapava,IGAR,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#IGAR,False,,CITY,BRA,3,CITY
Sao Luiz Do Paraitinga,SAO_LUIZ_DO_PARAITINGA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#SAO_LUIZ_DO_PARAITINGA,False,,CITY,BRA,3,CITY
Sfax,PORT_TNSFA,ALL#WORLD#AFR#TUN#PORT_TNSFA,False,,PORT_TERMINAL,TUN,1,PORT_TERMINAL
Rhineland-Palatinate,DEB,ALL#WORLD#EUR#DEU#DEB,False,,NATIONAL_REGION,DEU,1,STATE
Racine WI Airport,RACINEWIAR,ALL#WORLD#NOAME#USA#EASCB#WISCO#RACINEWIAR,False,,CITY,USA,3,CITY
Olongapo,OLONGAPO,ALL#WORLD#ASIA#PHL#OLONGAPO,False,,CITY,PHL,1,REGION
Adiyaman,ADIYAMAN,ALL#WORLD#ASIA#TUR#ADIYAMAN,False,,STATE,TUR,1,PROVINCE
Miyako,MIYAK,ALL#WORLD#ASIA#JPN#MIYAK,False,,CITY,JPN,1,PREFECTURE
Remscheid (Independent City),DEA18,ALL#WORLD#EUR#DEU#DEA#DEA1#DEA18,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Bạc Liêu City,BACLIEU,ALL#WORLD#ASIA#VNM#BACLIEU,False,,CITY,VNM,1,MUNICIPALITY
Innsbruck,AT332,ALL#WORLD#EUR#AUT#AT3#AT33#AT332,False,,DEPARTMENT,AUT,3,DEPARTMENT
Jaguaribe,JAGUARIBE,ALL#WORLD#SOAME#BRA#BRACW#CEARA#JAGUARIBE,False,,CITY,BRA,3,CITY
Rumoi,PORT_JPRMI,ALL#WORLD#ASIA#JPN#PORT_JPRMI,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Heilbronn,HEIL_DEU,ALL#WORLD#EUR#DEU#HEIL_DEU,False,,CITY,DEU,1,STATE
Flores da Cunha,FLORESDACUN,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#FLORESDACUN,False,,CITY,BRA,3,CITY
Port of Philadelphia,PORT_PHILA,ALL#WORLD#NOAME#USA#PORT_PHILA,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
Bachok,BACHOK,ALL#WORLD#ASIA#MYS#BACHOK,False,,REGION,MYS,1,FEDERAL TERRITORY
Pomurje,SI031,ALL#WORLD#EUR#SVN#SI0#SI03#SI031,False,,DEPARTMENT,SVN,3,DEPARTMENT
Kropyvnytskyi District,UA332,ALL#WORLD#EUR#UKR#UA3#UA33#UA332,False,,DEPARTMENT,UKR,3,DEPARTMENT
Macroregion 01,UA1,ALL#WORLD#EUR#UKR#UA1,False,,NATIONAL_REGION,UKR,1,REGION
Soest,DEA5B,ALL#WORLD#EUR#DEU#DEA#DEA5#DEA5B,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Karlsruhe (Urban District),DE122,ALL#WORLD#EUR#DEU#DE1#DE12#DE122,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Yalova,TR425,ALL#WORLD#ASIA#TUR#TR4#TR42#TR425,False,,DEPARTMENT,TUR,3,DEPARTMENT
Aviles,AVIL,ALL#WORLD#EUR#ESP#AVIL,False,,CITY,ESP,1,AUTONOMOUS COMMUNITY
Cagayan,CAGAYAN,ALL#WORLD#ASIA#PHL#CAGAYAN,False,,NATIONAL_REGION,PHL,1,REGION
Nuremberg Land,DE259,ALL#WORLD#EUR#DEU#DE2#DE25#DE259,False,,DEPARTMENT,DEU,3,MUNICIPALITY
East Midlands (England),TLF,ALL#WORLD#EUR#GBR#TLF,False,,NATIONAL_REGION,GBR,1,DISTRICT
Rastatt,DE124,ALL#WORLD#EUR#DEU#DE1#DE12#DE124,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Zagreb County,HR065,ALL#WORLD#EUR#HRV#HR0#HR06#HR065,False,,DEPARTMENT,HRV,3,DEPARTMENT
Baixa Grande Do Ribeiro,BAIXA_GRANDE_DO_RIBEIRO,ALL#WORLD#SOAME#BRA#BRACW#PIAUI#BAIXA_GRANDE_DO_RIBEIRO,False,,CITY,BRA,3,CITY
Olternita,PORT_ROOLT,ALL#WORLD#EUR#ROU#PORT_ROOLT,False,,PORT_TERMINAL,ROU,1,PORT_TERMINAL
Unterallgäu,UNTERALLGU---GER,ALL#WORLD#EUR#DEU#BAVAR#UNTERALLGU---GER,False,,TERRITORY,DEU,2,DISTRICT
Juazeiro do Norte,JUAZEIRODNORTE,ALL#WORLD#SOAME#BRA#BRACW#CEARA#JUAZEIRODNORTE,False,,CITY,BRA,3,CITY
Kurzeme,LV00B,ALL#WORLD#EUR#LVA#LV0#LV00#LV00B,False,,DEPARTMENT,LVA,3,DEPARTMENT
Ube,PORT_JPUBJ,ALL#WORLD#ASIA#JPN#PORT_JPUBJ,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Upper Carniola,SI042,ALL#WORLD#EUR#SVN#SI0#SI04#SI042,False,,DEPARTMENT,SVN,3,DEPARTMENT
Palma Sola,PALMASOLA,ALL#WORLD#SOAME#BRA#BRASO#SANTA#PALMASOLA,False,,CITY,BRA,3,CITY
MEZZ Extra-Regio level 2,MEZZ,ALL#WORLD#EUR#MNE#MEZ#MEZZ,False,,REGION,MNE,2,REGION
Araporã,ARAPORA,ALL#WORLD#SOAME#BRA#BRANE#MINAS#ARAPORA,False,,CITY,BRA,3,CITY
Stokmarknes,STKMKN,ALL#WORLD#EUR#NOR#STKMKN,False,,CITY,NOR,1,COUNTY
Curitiba,CURIT,ALL#WORLD#SOAME#BRA#BRASO#PARAN#CURIT,False,,CITY,BRA,3,CITY
Lumut,LUMUT,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#PERAK#LUMUT,False,,CITY,MYS,3,MUKIM
Düsseldorf,DEA1,ALL#WORLD#EUR#DEU#DEA#DEA1,False,,REGION,DEU,2,DISTRICT
West Nusa Tenggara,WESTNUSA,ALL#WORLD#ASIA#IDN#WESTNUSA,False,,NATIONAL_REGION,IDN,1,SPECIAL REGION
Pittsburgh PA,PITTPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#PITTPA,False,,CITY,USA,3,CITY
Outter London South,GBR_LON_OUTTER_S,ALL#WORLD#EUR#GBR#LONGR#GBR_LON_OUTTER#GBR_LON_OUTTER_S,False,,REGION,GBR,3,REGION
Groningen,NLD_GRONING,ALL#WORLD#EUR#NLD#NLD_GRONING,False,,CITY,NLD,1,COUNTRY
Southern Macroregion,PL2,ALL#WORLD#EUR#POL#PL2,False,,NATIONAL_REGION,POL,1,VOIVODSHIP
Pretoria,PRTORIA,ALL#WORLD#AFR#ZAF#PRTORIA,False,,CITY,ZAF,1,PROVINCE
Bujaru,BUJARU,ALL#WORLD#SOAME#BRA#BRANO#PARA#BUJARU,False,,CITY,BRA,3,CITY
Barra do Burgres,BDB,ALL#WORLD#SOAME#BRA#BRASE#MATOG#BDB,False,,CITY,BRA,3,CITY
Thái Nguyên,THAINGU,ALL#WORLD#ASIA#VNM#THAINGU,False,,CITY,VNM,1,MUNICIPALITY
Tipaza,TIPAZA,ALL#WORLD#AFR#DZA#TIPAZA,False,,REGION,DZA,1,PROVINCE
"Tekirdağ, Edirne, Kırklareli",TUR_TEK_EDI_KIR,ALL#WORLD#ASIA#TUR#TUR_TEK_EDI_KIR,False,,REGION,TUR,1,PROVINCE
Ridgeland 1NNE WI,RIDGWISTON,ALL#WORLD#NOAME#USA#EASCB#WISCO#RIDGWISTON,False,,CITY,USA,3,CITY
Appenzell Inner Rhodes,CH054,ALL#WORLD#EUR#CHE#CH0#CH05#CH054,False,,DEPARTMENT,CHE,3,MUNICIPALITY
North Banat District,RS124,ALL#WORLD#EUR#SRB#RS1#RS12#RS124,False,,DEPARTMENT,SRB,3,DEPARTMENT
Belo Horizonte,PORT_BRPBO,ALL#WORLD#SOAME#BRA#PORT_BRPBO,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Marunda,MARUNDA,ALL#WORLD#ASIA#IDN#MARUNDA,False,,CITY,IDN,1,GEOGRAPHICAL UNIT
Osnabrück (Rural District),DE94E,ALL#WORLD#EUR#DEU#DE9#DE94#DE94E,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Hazira Port,PORT_INHZA,ALL#WORLD#ASIA#IND#PORT_INHZA,False,,PORT_TERMINAL,IND,1,PORT_TERMINAL
North Sumatra,NORTHSUMATRA,ALL#WORLD#ASIA#IDN#NORTHSUMATRA,False,,NATIONAL_REGION,IDN,1,SPECIAL REGION
Mio MI,MIOMICH,ALL#WORLD#NOAME#USA#EASCB#MICHI#MIOMICH,False,,CITY,USA,3,CITY
Shropshire and Staffordshire,GBR_SHROP_STAFFORD,ALL#WORLD#EUR#GBR#GBR_SHROP_STAFFORD,False,,COUNTY,GBR,1,COUNTRY
Szabolcs-Szatmár-Bereg,HU323,ALL#WORLD#EUR#HUN#HU3#HU32#HU323,False,,DEPARTMENT,HUN,3,DEPARTMENT
Macroregiunea Four,ROU_MACRO4,ALL#WORLD#EUR#ROU#ROU_MACRO4,False,,REGION,ROU,1,DEPARTMENT
Sigmaringen,SIGMARINGEN---GER,ALL#WORLD#EUR#DEU#BADEW#SIGMARINGEN---GER,False,,TERRITORY,DEU,2,DISTRICT
Schmalkalden-Meiningen,DEG0Q,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0Q,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Shekou,PORT_CNSHK,ALL#WORLD#ASIA#CHN#PORT_CNSHK,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
North Frisia,NORTH-FRISIA-GER,ALL#WORLD#EUR#DEU#SCHLE#NORTH-FRISIA-GER,False,,TERRITORY,DEU,2,DISTRICT
Appleton WI,APPLWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#APPLWI,False,,CITY,USA,3,CITY
Horlivka District,UA213,ALL#WORLD#EUR#UKR#UA2#UA21#UA213,False,,DEPARTMENT,UKR,3,DEPARTMENT
Vestfold,NO093,ALL#WORLD#EUR#NOR#NO0#NO09#NO093,False,,DEPARTMENT,NOR,3,BOROUGH
Macroregion Eastern,POL_MACRO_E,ALL#WORLD#EUR#POL#POL_MACRO_E,False,,REGION,POL,1,VOIVODSHIP
Steinhausen,STEIN,ALL#WORLD#EUR#CHE#STEIN,False,,CITY,CHE,1,CANTON
Rivnenskyi Raion,UA833,ALL#WORLD#EUR#UKR#UA8#UA83#UA833,False,,DEPARTMENT,UKR,3,DEPARTMENT
Castelo,CASTLO,ALL#WORLD#SOAME#BRA#BRANE#ESPIR#CASTLO,False,,CITY,BRA,3,CITY
Santa Quitéria,SANTAQUITERI,ALL#WORLD#SOAME#BRA#BRACW#CEARA#SANTAQUITERI,False,,CITY,BRA,3,CITY
Benevento,ITF32,ALL#WORLD#EUR#ITA#ITF#ITF3#ITF32,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Saint Barthelemy,STBARTH,ALL#WORLD#EUR#FRA#STBARTH,False,,TERRITORY,FRA,1,OVERSEAS TERRITORY
Saladin,SLD_IQ,ALL#WORLD#ASIA#IRQ#SLD_IQ,False,,STATE,IRQ,1,REGION
Trier (Independent City),DEB21,ALL#WORLD#EUR#DEU#DEB#DEB2#DEB21,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Ulm (Urban District),DE144,ALL#WORLD#EUR#DEU#DE1#DE14#DE144,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Salvador (Radio Farol),SALVADOR_(RADIO_FAROL),ALL#WORLD#SOAME#BRA#BRACW#BAHIA#SALVADOR_(RADIO_FAROL),False,,CITY,BRA,3,CITY
Conde,CONDE,ALL#WORLD#SOAME#BRA#BRACW#PARAI#CONDE,False,,CITY,BRA,3,CITY
Pavlohrad District,UA316,ALL#WORLD#EUR#UKR#UA3#UA31#UA316,False,,DEPARTMENT,UKR,3,DEPARTMENT
Bautzen District,BAUTZENDISTRICT---GER,ALL#WORLD#EUR#DEU#SAXON#BAUTZENDISTRICT---GER,False,,TERRITORY,DEU,2,DISTRICT
Monza and Brianza,ITC4D,ALL#WORLD#EUR#ITA#ITC#ITC4#ITC4D,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Southwestern Macroregion,PL5,ALL#WORLD#EUR#POL#PL5,False,,NATIONAL_REGION,POL,1,VOIVODSHIP
Torres,PORT_BRTOR,ALL#WORLD#SOAME#BRA#PORT_BRTOR,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Aarhus,AAR,ALL#WORLD#EUR#DNK#AAR,False,,CITY,DNK,1,REGION
Pčinja District,RS228,ALL#WORLD#EUR#SRB#RS2#RS22#RS228,False,,DEPARTMENT,SRB,3,DEPARTMENT
Roma,ROMA,ALL#WORLD#EUR#ITA#ROMA,False,,CITY,ITA,1,REGION
Pelintung,PELINTUNG,ALL#WORLD#ASIA#IDN#PELINTUNG,False,,CITY,IDN,1,GEOGRAPHICAL UNIT
Northern Samar,NORTHERNSAMAR,ALL#WORLD#ASIA#PHL#NORTHERNSAMAR,False,,NATIONAL_REGION,PHL,1,REGION
Włocławek County,PL619,ALL#WORLD#EUR#POL#PL6#PL61#PL619,False,,DEPARTMENT,POL,3,GMINA
Hoofu,HOOFU,ALL#WORLD#ASIA#JPN#HOOFU,False,,CITY,JPN,1,PREFECTURE
Dover,DOVER,ALL#WORLD#EUR#GBR#ENG#DOVER,False,,CITY,GBR,2,COUNTY
Bihor,RO111,ALL#WORLD#EUR#ROU#RO1#RO11#RO111,False,,DEPARTMENT,ROU,3,DEPARTMENT
Continental Region,HRV_CONTI,ALL#WORLD#EUR#HRV#HRV_CONTI,False,,REGION,HRV,1,CITY
Tarnów County,PL217,ALL#WORLD#EUR#POL#PL2#PL21#PL217,False,,DEPARTMENT,POL,3,GMINA
TRZZ Extra-Regio level 2,TRZZ,ALL#WORLD#ASIA#TUR#TRZ#TRZZ,False,,REGION,TUR,2,DISTRICT
Iavorivskyi Raion,UA737,ALL#WORLD#EUR#UKR#UA7#UA73#UA737,False,,DEPARTMENT,UKR,3,DEPARTMENT
Menzel Bourguiba,PORT_TNMBA,ALL#WORLD#AFR#TUN#PORT_TNMBA,False,,PORT_TERMINAL,TUN,1,PORT_TERMINAL
Rio Doce,RIODOCEMINAS,ALL#WORLD#SOAME#BRA#BRANE#MINAS#RIODOCEMINAS,False,,CITY,BRA,3,CITY
Brake,PORT_DEBKE,ALL#WORLD#EUR#DEU#PORT_DEBKE,False,,PORT_TERMINAL,DEU,1,PORT_TERMINAL
Ostrołęka County,PL924,ALL#WORLD#EUR#POL#PL9#PL92#PL924,False,,DEPARTMENT,POL,3,GMINA
INKOO,INKOO,ALL#WORLD#EUR#FIN#INKOO,False,,PORT_TERMINAL,FIN,1,PORT_TERMINAL
Pascagoula,PASCA,ALL#WORLD#NOAME#USA#DELTA#MISSI#PASCA,False,,CITY,USA,3,CITY
Yantian Port,PORT,ALL#WORLD#ASIA#CHN#PORT,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Porto Xavier,PORT_BRPXI,ALL#WORLD#SOAME#BRA#PORT_BRPXI,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Bowman ND,BOWMND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#BOWMND,False,,CITY,USA,3,CITY
Neunkirchen,DEC03,ALL#WORLD#EUR#DEU#DEC#DEC0#DEC03,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Darlington SC,SC_DA,ALL#WORLD#NOAME#USA#SOEAS#SOCAR#SC_DA,False,,CITY,USA,3,CITY
