NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,HIERARCHY_short
Styria,AT22,ALL#WORLD#EUR#AUT#AT2#AT22,false,,REGION,ALL#WORLD#EUR#AUT#AT2
Port of Cartagena,CARTAGENE,ALL#WORLD#EUR#ESP#CARTAGENE,false,,PORT_TERMINAL,ALL#WORLD#EUR#ESP
Monte Alegre De Goias,MONTE_ALEGRE_DE_GOIAS,ALL#WORLD#Americas#SOAME#BRA#GOIAS#MONTE_ALEGRE_DE_GOIAS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#GOIAS
Rockhampton,PORT_AUROK,ALL#WORLD#OCEAN#AUS#PORT_AUROK,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#AUS
Vũng Tàu,VUNG_TAU,ALL#WORLD#ASIA#VNM#VUNG_TAU,false,,REGION,ALL#WORLD#ASIA#VNM
Haute-Saône,FRC23,ALL#WORLD#EUR#FRA#FRC#FRC2#FRC23,false,,DEPARTMENT,ALL#WORLD#EUR#FRA#FRC#FRC2
Coburg (Independent City),DE243,ALL#WORLD#EUR#DEU#DE2#DE24#DE243,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE24
Alto Tâmega and Barroso,PT11B,ALL#WORLD#EUR#PRT#PT1#PT11#PT11B,false,,DEPARTMENT,ALL#WORLD#EUR#PRT#PT1#PT11
Braila,PORT_ROBRA,ALL#WORLD#EUR#ROU#PORT_ROBRA,false,,PORT_TERMINAL,ALL#WORLD#EUR#ROU
Rethymno,RETHY,ALL#WORLD#EUR#GRC#RETHY,false,,PORT_TERMINAL,ALL#WORLD#EUR#GRC
Belluno,ITH33,ALL#WORLD#EUR#ITA#ITH#ITH3#ITH33,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITH#ITH3
Kalisz County,PL416,ALL#WORLD#EUR#POL#PL4#PL41#PL416,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL4#PL41
Elkins WS,ELKINS,ALL#WORLD#NOAME#USA#APPAL#WESTV#ELKINS,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#WESTV
Eldorado/MS,ELD,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#ELD,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG
Saragossa,SARAGO,ALL#WORLD#EUR#ESP#SARAGO,false,,CITY,ALL#WORLD#EUR#ESP
Lower Bavaria,DE22,ALL#WORLD#EUR#DEU#DE2#DE22,false,,REGION,ALL#WORLD#EUR#DEU#DE2
Kalkaska MI,KALKMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#KALKMI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#MICHI
Changde,Changde,ALL#WORLD#ASIA#CHN#HUNAN#Changde,false,,CITY,ALL#WORLD#ASIA#CHN#HUNAN
hadong Port,PORT_HADONG,ALL#WORLD#ASIA#KOR#PORT_HADONG,false,,PORT_TERMINAL,ALL#WORLD#ASIA#KOR
KahramanmaraS,KMARAS,ALL#WORLD#WESTE#TUR#KMARAS,false,,STATE,ALL#WORLD#WESTE#TUR
Bom Jardim Da Serra - Morro Da Igreja,BOM_JARDIM_DA_SERRA_-_MORRO_DA_IGREJA,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#BOM_JARDIM_DA_SERRA_-_MORRO_DA_IGREJA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA
Münster (Independent City),DEA33,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA33,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEA#DEA3
Curtis  NE,CURISKE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#CURISKE,false,,CITY,ALL#WORLD#NOAME#USA#NOPLA#NEBRA
San Francisco,PORT_USSFO,ALL#WORLD#NOAME#USA#PORT_USSFO,false,,PORT_TERMINAL,ALL#WORLD#NOAME#USA
Basel-City,CH031,ALL#WORLD#WESTE#CHE#CH0#CH03#CH031,false,,DEPARTMENT,ALL#WORLD#WESTE#CHE#CH0#CH03
Union Grove WI,UNIWISCO,ALL#WORLD#NOAME#USA#EASCB#WISCO#UNIWISCO,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Other_States,OTHER_STATES,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#OTHER_STATES,false,,REGION,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA
Mar del Plata,MAR-DEL-PLATA,ALL#WORLD#Americas#SOAME#ARG#BUCAR#MAR-DEL-PLATA,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#ARG#BUCAR
Callao,PORT_PECLL,ALL#WORLD#OSAM#PER#PORT_PECLL,false,,PORT_TERMINAL,ALL#WORLD#OSAM#PER
Sheerness,SHERNSS,ALL#WORLD#EUR#GBR#SHERNSS,false,,PORT_TERMINAL,ALL#WORLD#EUR#GBR
Limburg-Weilburg,DE724,ALL#WORLD#EUR#DEU#DE7#DE72#DE724,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE7#DE72
King's Lynn,KGL,ALL#WORLD#EUR#GBR#KGL,false,,CITY,ALL#WORLD#EUR#GBR
Visakhapatnam,PORT_INVTZ,ALL#WORLD#ASIA#IND#PORT_INVTZ,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IND
Bohodukhiv District,UA131,ALL#WORLD#CIS#UKR#UA1#UA13#UA131,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA1#UA13
Mariupol District,UA217,ALL#WORLD#CIS#UKR#UA2#UA21#UA217,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA2#UA21
Kent,GBR_KENT,ALL#WORLD#EUR#GBR#GBR_KENT,false,,COUNTY,ALL#WORLD#EUR#GBR
Lörrach,DE139,ALL#WORLD#EUR#DEU#DE1#DE13#DE139,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE1#DE13
Zurich,ZUR,ALL#WORLD#WESTE#CHE#ZUR,false,,CITY,ALL#WORLD#WESTE#CHE
Ténès,TENES,ALL#WORLD#DZA#TENES,false,,CITY,ALL#WORLD#DZA
Holovanivsk District,UA331,ALL#WORLD#CIS#UKR#UA3#UA33#UA331,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA3#UA33
Illichivsk Grain Terminal (Glencore),ILLI_GRAIN_GLENCORE,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#CHORN#ILLI_GRAIN_GLENCORE,false,,PORT_TERMINAL,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#CHORN
Jiangmen,Jiangmen,ALL#WORLD#ASIA#CHN#GUANG#Jiangmen,false,,CITY,ALL#WORLD#ASIA#CHN#GUANG
Seinäjoki,SEINAJ,ALL#WORLD#EUR#FIN#SEINAJ,false,,CITY,ALL#WORLD#EUR#FIN
Nordsachsen District,NORDSACHSENDISTRICT---GER,ALL#WORLD#EUR#DEU#SAXON#NORDSACHSENDISTRICT---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#SAXON
Butler MO,BILTERMISS,ALL#WORLD#NOAME#USA#WECB#MISSO#BILTERMISS,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MISSO
Hamburg,DE600,ALL#WORLD#EUR#DEU#DE6#DE60#DE600,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE6#DE60
Juiz de Fora,JUIZFORA,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#JUIZFORA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Morelos,MOR,ALL#WORLD#NOAME#MEX#MOR,false,,STATE,ALL#WORLD#NOAME#MEX
Estonia,EE00,ALL#WORLD#EUR#EST#EE0#EE00,false,,REGION,ALL#WORLD#EUR#EST#EE0
Ishigaki,PORT_JPISG,ALL#WORLD#ASIA#JPN#PORT_JPISG,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Balchik,PORT_BGBAL,ALL#WORLD#EUR#BGR#PORT_BGBAL,false,,PORT_TERMINAL,ALL#WORLD#EUR#BGR
Western Anatolia,TR5,ALL#WORLD#WESTE#TUR#TR5,false,,NATIONAL_REGION,ALL#WORLD#WESTE#TUR
East Tyrol,AT333,ALL#WORLD#EUR#AUT#AT3#AT33#AT333,false,,DEPARTMENT,ALL#WORLD#EUR#AUT#AT3#AT33
Mina Khalid Port,MINA-KHALID,ALL#WORLD#UAE#MINA-KHALID,false,,PORT_TERMINAL,ALL#WORLD#UAE
Yan,YAN,ALL#WORLD#ASIA#MYS#YAN,false,,TERRITORY,ALL#WORLD#ASIA#MYS
Northern Cape,NC,ALL#WORLD#EASTA#ZAF#NC,false,,REGION,ALL#WORLD#EASTA#ZAF
Märkisch-Oderland,MRKISCH-ODERLAND---GER,ALL#WORLD#EUR#DEU#BRAND#MRKISCH-ODERLAND---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BRAND
Schwandorf,DE239,ALL#WORLD#EUR#DEU#DE2#DE23#DE239,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE23
Beaumont TX,PORT_USBPT,ALL#WORLD#NOAME#USA#PORT_USBPT,false,,PORT_TERMINAL,ALL#WORLD#NOAME#USA
Dandong,DANDONG,ALL#WORLD#ASIA#CHN#LIAON#DANDONG,false,,CITY,ALL#WORLD#ASIA#CHN#LIAON
Taiping,TPNG,ALL#WORLD#ASIA#CHN#TPNG,false,,PORT_TERMINAL,ALL#WORLD#ASIA#CHN
Greater Rijnmond,NL366,ALL#WORLD#EUR#NLD#NL3#NL36#NL366,false,,DEPARTMENT,ALL#WORLD#EUR#NLD#NL3#NL36
District of Liège,BE332,ALL#WORLD#EUR#BEL#BE3#BE33#BE332,false,,DEPARTMENT,ALL#WORLD#EUR#BEL#BE3#BE33
Merak,MERAK,ALL#WORLD#ASIA#IDN#MERAK,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IDN
Kherson Oblast,UA43,ALL#WORLD#CIS#UKR#UA4#UA43,false,,REGION,ALL#WORLD#CIS#UKR#UA4
Sanmenxia,Sanmenxia,ALL#WORLD#ASIA#CHN#HENAN#Sanmenxia,false,,CITY,ALL#WORLD#ASIA#CHN#HENAN
Young America IN,YPOUNGAMERICAIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#YPOUNGAMERICAIN,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#INDIA
South Kalimantan,SOUTHKALIMANTAN,ALL#WORLD#ASIA#IDN#SOUTHKALIMANTAN,false,,REGION,ALL#WORLD#ASIA#IDN
Landshut (Independent City),DE221,ALL#WORLD#EUR#DEU#DE2#DE22#DE221,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE22
North Europe,N_EU,ALL#WORLD#EUR#N_EU,false,,REGION,ALL#WORLD#EUR
Börde,BRDE---GER,ALL#WORLD#EUR#DEU#SAXOY#BRDE---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#SAXOY
Frankenthal (Palatinate) (Independent City),DEB31,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB31,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEB#DEB3
RSZZZ Extra-Regio level 3,RSZZZ,ALL#WORLD#EASTE#SERBI#SRB#RSZ#RSZZ#RSZZZ,false,,DEPARTMENT,ALL#WORLD#EASTE#SERBI#SRB#RSZ#RSZZ
Itapoa,ITAPOA,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#ITAPOA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA
Kramatorsk District,UA216,ALL#WORLD#CIS#UKR#UA2#UA21#UA216,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA2#UA21
KwaZulu-Natal,KWZN,ALL#WORLD#EASTA#ZAF#KWZN,false,,CITY,ALL#WORLD#EASTA#ZAF
Ringaskiddy,RING_IRL,ALL#WORLD#EUR#IRL#RING_IRL,false,,CITY,ALL#WORLD#EUR#IRL
Fangcheng,PORT_CNFAN,ALL#WORLD#ASIA#CHN#PORT_CNFAN,false,,PORT_TERMINAL,ALL#WORLD#ASIA#CHN
Lebanon MO,LEBMMNI,ALL#WORLD#NOAME#USA#WECB#MISSO#LEBMMNI,false,,CITY,ALL#WORLD#NOAME#USA#WECB#MISSO
Castlewood 2 SD,CASTERSOUTH,ALL#WORLD#NOAME#USA#NOPLA#SODAK#CASTERSOUTH,false,,CITY,ALL#WORLD#NOAME#USA#NOPLA#SODAK
City of Warsaw,PL911,ALL#WORLD#EUR#POL#PL9#PL91#PL911,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL9#PL91
Trenčín Region,SK022,ALL#WORLD#EUR#CZE_SVK#SVK#SK0#SK02#SK022,false,,DEPARTMENT,ALL#WORLD#EUR#CZE_SVK#SVK#SK0#SK02
Wonosobo,WONOSOBO,ALL#WORLD#ASIA#IDN#CENTRALJAVA#WONOSOBO,false,,REGION,ALL#WORLD#ASIA#IDN#CENTRALJAVA
Allseeds Black Sea,ALLSEEDS,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#YUZHN#ALLSEEDS,false,,PORT_TERMINAL,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#YUZHN
Västra Götaland County,SE232,ALL#WORLD#EUR#SWE#SE2#SE23#SE232,false,,DEPARTMENT,ALL#WORLD#EUR#SWE#SE2#SE23
Ciwandan,PORT_IDCIW,ALL#WORLD#ASIA#IDN#PORT_IDCIW,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IDN
Eastern Switzerland,CH05,ALL#WORLD#WESTE#CHE#CH0#CH05,false,,REGION,ALL#WORLD#WESTE#CHE#CH0
Valencia,ES523,ALL#WORLD#EUR#ESP#ES5#ES52#ES523,false,,DEPARTMENT,ALL#WORLD#EUR#ESP#ES5#ES52
BEZZZ Extra-Regio NUTS 3,BEZZZ,ALL#WORLD#EUR#BEL#BEZ#BEZZ#BEZZZ,false,,DEPARTMENT,ALL#WORLD#EUR#BEL#BEZ#BEZZ
Foggia,ITF46,ALL#WORLD#EUR#ITA#ITF#ITF4#ITF46,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITF#ITF4
Wuzhou,Wuzhou,ALL#WORLD#ASIA#CHN#GUANX#Wuzhou,false,,CITY,ALL#WORLD#ASIA#CHN#GUANX
Balikpapan,PORT_IDBPN,ALL#WORLD#ASIA#IDN#PORT_IDBPN,false,,PORT_TERMINAL,ALL#WORLD#ASIA#IDN
Presidente Kennedy,PRESIDENTE_KENNEDY,ALL#WORLD#Americas#SOAME#BRA#BRANE#ESPIR#PRESIDENTE_KENNEDY,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#ESPIR
Bari,ITF47,ALL#WORLD#EUR#ITA#ITF#ITF4#ITF47,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITF#ITF4
ILYCHEVSK,ILY,ALL#WORLD#CIS#UKR#ILY,false,,CITY,ALL#WORLD#CIS#UKR
Superior WI,SUPERWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#SUPERWI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Eastern Scotland,GBR_SCOT_EAST,ALL#WORLD#EUR#GBR#SCOTL#GBR_SCOT_EAST,false,,REGION,ALL#WORLD#EUR#GBR#SCOTL
Qinhuangdao,PORT_CNSHP,ALL#WORLD#ASIA#CHN#PORT_CNSHP,false,,PORT_TERMINAL,ALL#WORLD#ASIA#CHN
Georgievsk,GEORGI,ALL#WORLD#CIS#RUS#GEORGI,false,,CITY,ALL#WORLD#CIS#RUS
Aurora,AURORA,ALL#WORLD#ASIA#PHL#AURORA,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Caravelas,CARAVELAS,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA#CARAVELAS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA
Florestal,FLORESTAL,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#FLORESTAL,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Izimir,TUR_IZIMIR,ALL#WORLD#WESTE#TUR#TUR_IZIMIR,false,,CITY,ALL#WORLD#WESTE#TUR
San Francisco,SF_CALIF,ALL#WORLD#NOAME#USA#PACIF#CALIF#SF_CALIF,false,,CITY,ALL#WORLD#NOAME#USA#PACIF#CALIF
Cervo,CERVSP,ALL#WORLD#EUR#ESP#CERVSP,false,,CITY,ALL#WORLD#EUR#ESP
Port Elizabeth,PORT_ZAPLZ,ALL#WORLD#EASTA#ZAF#PORT_ZAPLZ,false,,PORT_TERMINAL,ALL#WORLD#EASTA#ZAF
Umanskyi Raion,UA623,ALL#WORLD#CIS#UKR#UA6#UA62#UA623,false,,DEPARTMENT,ALL#WORLD#CIS#UKR#UA6#UA62
Amberg-Sulzbach,AMBERG-SULZBACH---GER,ALL#WORLD#EUR#DEU#BAVAR#AMBERG-SULZBACH---GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#BAVAR
Nueva Vizcaya,NUEVAVIZCAYA,ALL#WORLD#ASIA#PHL#NUEVAVIZCAYA,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Santa Helena,PORT_BRSNH,ALL#WORLD#Americas#SOAME#BRA#PORT_BRSNH,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA
Rice Res Tomahwk WI,RRWIS,ALL#WORLD#NOAME#USA#EASCB#WISCO#RRWIS,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
"Manisa, Afyonkarahisar, Kütahya, Uşak",TR33,ALL#WORLD#WESTE#TUR#TR3#TR33,false,,REGION,ALL#WORLD#WESTE#TUR#TR3
Vlissingen,PORT_NLVLI,ALL#WORLD#EUR#NLD#PORT_NLVLI,false,,PORT_TERMINAL,ALL#WORLD#EUR#NLD
Outter London East and North East,GBR_LON_OUTTER_NE,ALL#WORLD#EUR#GBR#LONGR#GBR_LON_OUTTER#GBR_LON_OUTTER_NE,false,,REGION,ALL#WORLD#EUR#GBR#LONGR#GBR_LON_OUTTER
Xianning,Xianning,ALL#WORLD#ASIA#CHN#HUBEI#Xianning,false,,CITY,ALL#WORLD#ASIA#CHN#HUBEI
Terenos,TERMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#TERMS,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS
Hayesville NC,HAYESVILLENC,ALL#WORLD#NOAME#USA#APPAL#NOCAR#HAYESVILLENC,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#NOCAR
Chadbourn,NC_CHADBOURN,ALL#WORLD#NOAME#USA#APPAL#NOCAR#NC_CHADBOURN,false,,CITY,ALL#WORLD#NOAME#USA#APPAL#NOCAR
Kopfontein,KOPFTN,ALL#WORLD#EASTA#ZAF#KOPFTN,false,,FEDERAL_DISTRICT,ALL#WORLD#EASTA#ZAF
Frankfurt (Oder) (Independent City),DE403,ALL#WORLD#EUR#DEU#DE4#DE40#DE403,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE4#DE40
AUSTRALASIA & OCEANIA,AUSTRALASIA_OCEANIA,AUSTRALASIA_OCEANIA,false,,REGION,AUSTRALASIA_OCEANIA
Amberg-Sulzbach,DE234,ALL#WORLD#EUR#DEU#DE2#DE23#DE234,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE23
Val-d’Oise,FR108,ALL#WORLD#EUR#FRA#FR1#FR10#FR108,false,,DEPARTMENT,ALL#WORLD#EUR#FRA#FR1#FR10
Salzgitter,SALZ,ALL#WORLD#EUR#DEU#LOWSA#SALZ,false,,CITY,ALL#WORLD#EUR#DEU#LOWSA
"Provinces Byen København, Københavns omegn and Nordsjælland",DK_BK_K_N,ALL#WORLD#EUR#DNK#DK_BK_K_N,false,,REGION,ALL#WORLD#EUR#DNK
New Chitose Airport,NEW_CH_AIR,ALL#WORLD#ASIA#JPN#NEW_CH_AIR,false,,PORT_TERMINAL,ALL#WORLD#ASIA#JPN
Franklin IN,FRANKIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#FRANKIN,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#INDIA
Straubing,STRAU_DEU,ALL#WORLD#EUR#DEU#STRAU_DEU,false,,CITY,ALL#WORLD#EUR#DEU
Raxaul,RAXL,ALL#WORLD#ASIA#IND#EASTI#BIHAR#RAXL,false,,CITY,ALL#WORLD#ASIA#IND#EASTI#BIHAR
Mariupol,PORT_UAMPW,ALL#WORLD#CIS#UKR#PORT_UAMPW,false,,PORT_TERMINAL,ALL#WORLD#CIS#UKR
Avaré,AVA,ALL#WORLD#Americas#SOAME#BRA#SAOP#AVA,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#SAOP
Berchtesgadener Land,DE215,ALL#WORLD#EUR#DEU#DE2#DE21#DE215,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE21
Ialomița,RO315,ALL#WORLD#EUR#ROU#RO3#RO31#RO315,false,,DEPARTMENT,ALL#WORLD#EUR#ROU#RO3#RO31
Donnersberg District,DEB3D,ALL#WORLD#EUR#DEU#DEB#DEB3#DEB3D,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DEB#DEB3
Sydney,PORT_AUSYD,ALL#WORLD#OCEAN#AUS#PORT_AUSYD,false,,PORT_TERMINAL,ALL#WORLD#OCEAN#AUS
MEZ Extra-Regio level 1,MEZ,ALL#WORLD#EASTE#SERBI#MNE#MEZ,false,,NATIONAL_REGION,ALL#WORLD#EASTE#SERBI#MNE
Jelenia Góra County,PL515,ALL#WORLD#EUR#POL#PL5#PL51#PL515,false,,DEPARTMENT,ALL#WORLD#EUR#POL#PL5#PL51
Thessaloniki,THESSA,ALL#WORLD#EUR#GRC#THESSA,false,,CITY,ALL#WORLD#EUR#GRC
Akershus,NO084,ALL#WORLD#WESTE#NOR#NO0#NO08#NO084,false,,DEPARTMENT,ALL#WORLD#WESTE#NOR#NO0#NO08
Other Ports Pen. Malaysia,OTHER_PORTS_P-MALAYSIA,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#OTHER_PORTS_P-MALAYSIA,false,,PORT_TERMINAL,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA
Visconde do Rio Branco,VISC_RIO,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#VISC_RIO,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
Aveiro,PORT_PTAVE,ALL#WORLD#EUR#PRT#PORT_PTAVE,false,,PORT_TERMINAL,ALL#WORLD#EUR#PRT
Lahn-Dill-Kreis,LAHN-DILL-KREIS--GER,ALL#WORLD#EUR#DEU#HESSE#LAHN-DILL-KREIS--GER,false,,TERRITORY,ALL#WORLD#EUR#DEU#HESSE
Zibo,Zibo,ALL#WORLD#ASIA#CHN#SHAND#Zibo,false,,CITY,ALL#WORLD#ASIA#CHN#SHAND
Qinzhou,PORT_CNQZH,ALL#WORLD#ASIA#CHN#PORT_CNQZH,false,,PORT_TERMINAL,ALL#WORLD#ASIA#CHN
Mahamba,MAHAMBA,ALL#WORLD#AFRMI#SWZ#MAHAMBA,false,,FEDERAL_DISTRICT,ALL#WORLD#AFRMI#SWZ
Northeast NE,NENEBRA,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#NENEBRA,false,,REGION,ALL#WORLD#NOAME#USA#NOPLA#NEBRA
KHOMS,KHOMS,ALL#WORLD#AFRMI#LBY#KHOMS,false,,PORT_TERMINAL,ALL#WORLD#AFRMI#LBY
Surakarta,SURAKARTA,ALL#WORLD#ASIA#IDN#CENTRALJAVA#SURAKARTA,false,,REGION,ALL#WORLD#ASIA#IDN#CENTRALJAVA
Hakodate,HAKO,ALL#WORLD#ASIA#JPN#HAKO,false,,CITY,ALL#WORLD#ASIA#JPN
Avanhandava,AVAN,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#AVAN,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO
Vila Bela Da Santissima Trindade,VILA_BELA_DA_SANTISSIMA_TRINDADE,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#VILA_BELA_DA_SANTISSIMA_TRINDADE,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG
Var,FRL05,ALL#WORLD#EUR#FRA#FRL#FRL0#FRL05,false,,DEPARTMENT,ALL#WORLD#EUR#FRA#FRL#FRL0
Alger,PORT_DZALG,ALL#WORLD#DZA#PORT_DZALG,false,,PORT_TERMINAL,ALL#WORLD#DZA
Ripley WV,RIPLEYWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#RIPLEYWI,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#WISCO
Andaman and Nicobar,ANDMNICOB,ALL#WORLD#ASIA#IND#ANDMNICOB,false,,TERRITORY,ALL#WORLD#ASIA#IND
Guanambi,GUANAMBI,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA#GUANAMBI,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA
Olvia,PORT_UAOCT,ALL#WORLD#CIS#UKR#PORT_UAOCT,false,,PORT_TERMINAL,ALL#WORLD#CIS#UKR
Umm Qasr,PORT_IQUQR,ALL#WORLD#AFRMI#IRQ#PORT_IQUQR,false,,PORT_TERMINAL,ALL#WORLD#AFRMI#IRQ
Castleton IN,CASHIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#CASHIN,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#INDIA
trincomalee Port,PORT_TRINCOMALEE,ALL#WORLD#ASIA#LKA#PORT_TRINCOMALEE,false,,PORT_TERMINAL,ALL#WORLD#ASIA#LKA
Sarangani,SARANGANI,ALL#WORLD#ASIA#PHL#SARANGANI,false,,NATIONAL_REGION,ALL#WORLD#ASIA#PHL
Lombardy,ITC4,ALL#WORLD#EUR#ITA#ITC#ITC4,false,,REGION,ALL#WORLD#EUR#ITA#ITC
Macerata,ITI33,ALL#WORLD#EUR#ITA#ITI#ITI3#ITI33,false,,DEPARTMENT,ALL#WORLD#EUR#ITA#ITI#ITI3
Trombetas Port,PORT_BRBTB,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBTB,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA
Maceio,PORT_BRMCZ,ALL#WORLD#Americas#SOAME#BRA#PORT_BRMCZ,false,,PORT_TERMINAL,ALL#WORLD#Americas#SOAME#BRA
Sakarya,SKRYA,ALL#WORLD#WESTE#TUR#SKRYA,false,,STATE,ALL#WORLD#WESTE#TUR
Mirabela,MIRABEL,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#MIRABEL,false,,CITY,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS
LUZ Extra-Regio NUTS 1,LUZ,ALL#WORLD#EUR#LUX#LUZ,false,,NATIONAL_REGION,ALL#WORLD#EUR#LUX
Dennison OH,DENNOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#DENNOH,false,,CITY,ALL#WORLD#NOAME#USA#EASCB#OHIO
Passau (Rural District),DE228,ALL#WORLD#EUR#DEU#DE2#DE22#DE228,false,,DEPARTMENT,ALL#WORLD#EUR#DEU#DE2#DE22
Middle Franconia,DEU_BAV_MIDFRANC,ALL#WORLD#EUR#DEU#BAVAR#DEU_BAV_MIDFRANC,false,,COUNTY,ALL#WORLD#EUR#DEU#BAVAR
Edwards Plateau,EDW_PLA,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#EDW_PLA,false,,REGION,ALL#WORLD#NOAME#USA#SOPLA#TEXAS
